source_file,item_id,base_case_id,dataset,approach,pipeline_model_id,true_language,question,generated_answer,llm_factual_accuracy_score,llm_grounding_score,llm_clarity_score,llm_usefulness_score,llm_language_correctness_score,llm_scope_handling_score,llm_overall_score,llm_judge_notes
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_033_EN,NEW_033,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why are some bars in the electricity graph below zero?,"The electricity graph shows some bars below zero, which means your home exported more solar energy than it used at those times. This is normal when your solar panels produce more energy than your household needs. If you have a battery or an electric vehicle, they may have used the excess energy. If you're not using any devices that can store energy, the excess is sent back to the grid. If you see this pattern consistently, it's",2,2,3,2,2,2,8,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_033_NL,NEW_033,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom staan sommige balkjes in de stroomgrafiek onder nul?,De balkjes onder nul in de stroomgrafiek kunnen verschillende oorzaken hebben. Het kan zijn dat de apparatuur die de gegevens verzamelt tijdelijk niet werkt of dat er een probleem is met de verbinding. Ook kan het zijn dat er geen zonne-opwekking plaatsvindt in die momenten. Om de exact,1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_011_EN,NEW_011,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why does my heat pump use short bursts of electricity on cold mornings?,"The heat pump appears to use short bursts of electricity in the early morning when the outdoor temperature is below 3°C. This could be a design feature to maintain a consistent indoor temperature, as heat pumps often work in short cycles to heat the home efficiently. If the pattern persists, you may want to check whether the heat pump settings are correct for the current weather conditions.",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_011_NL,NEW_011,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom gebruikt mijn warmtepomp korte stroompieken op koude ochtenden?,"Je warmtepomp gebruikt korte stroompieken op koude ochtenden omdat het systeem probeert om de lucht in je huis te verwarmen. Deze korte stroompieken kunnen voorkomen als de temperatuur buiten lager is dan 3°C. Om te zien of dit een normale patroon is, kan je de",2,2,3,2,2,2,8,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_010_EN,NEW_010,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Would running my dishwasher during the day help me use more of my own solar power?,"Running your dishwasher during the day might help you use more of your own solar power, as solar production is usually highest between 11:00–15:00. However, it's important to note that the exact cause cannot be confirmed from the available information. If you'd like to test this, you could try running your dishwasher during the day for a few days and see if your solar",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_010_NL,NEW_010,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Helpt het om mijn vaatwasser overdag te laten draaien zodat ik meer eigen zonnestroom gebruik?,"Je dishwasser gebruik overdag kan ertoe bijdragen dat je minder eigen zonnestroom gebruikt. Om meer zonnestroom te gebruiken, kan je het dishwasser overdag laten draaien. Als je ziet dat het dishwasser gebruik overdag verandert, kan je beoordelen of het dishwasser gebruik overdag",2,2,3,2,2,2,8,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_017_EN,NEW_017,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why is my grid import high even though my heat pump used less this week?,"The heat pump used less energy this week, but your grid import is still high. This could be because the solar production also decreased during the same week. Solar production often happens during the day, while heat pump use is more common in the evening. It's possible that the heat pump is using more energy in the evening when solar production is low. To better understand this pattern, you could monitor your energy use over a longer period or compare",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_017_NL,NEW_017,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom is mijn netafname hoog terwijl mijn warmtepomp deze week minder verbruikte?,"Deze week is de netafname hoog, terwijl de warmtepomp minder verbruikte. Dat kan verschillende oorzaken hebben. De netafname is het verschil tussen de elektriciteit die je gebruikt en de elektriciteit die je zonnepanelen produceren. Als de zonnepanelen minder produceren, kan dat de",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_004_EN,NEW_004,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why does my heat pump spike after I turn the thermostat back up in the morning?,"The heat pump seems to increase its electricity use between 6:00 and 8:00, after you turn the thermostat back up in the morning. This could be because the heat pump is working to bring the indoor temperature back to your desired level. If the pattern persists, you might want to check whether the heat pump settings have been changed recently. If the issue continues, it could be worth reaching out to your install",1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_004_NL,NEW_004,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom piekt mijn warmtepomp nadat ik de thermostaat 's ochtends weer hoger zet?,"Je warmtepomp piekt nadat je de thermostaat 's ochtends weer hoger zet omdat de warmtepomp zich waarschijnlijk probeert om de huis temperaturen weer op de gewenste niveau te brengen. Om te zien of dit een regelmatige patroon is, kan je de app gebruiken om de warmtepomp",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_013_EN,EXISTING_013,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,My energy bill is higher than expected this month,"Your energy bill appears to be higher this month compared to the previous one. This may be due to increased electricity usage, changes in tariffs, or a combination of factors. To better understand this, let's take a closer look at your electricity usage pattern. In the app, you can see your electricity consumption, solar production, and export. By comparing these values to the previous month, you might find some differences. For example,",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_013_NL,EXISTING_013,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Mijn energierekening is hoger dan verwacht deze maand.,"Je energierekening is hoger dan verwacht deze maand. Dit kan verschillende oorzaken hebben, zoals een hoger verbruik van elektriciteit, een lager productiepercentage van zonne-opwekking of een hogere prijs van de energie. Om de exacte oorzaak te bepalen, kan het nuttig",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_005_EN,EXISTING_005,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why does my balanced ventilation system seem to run all the time?,"Your balanced ventilation system appears to run continuously, which is not unusual for this type of system. Balanced ventilation is designed to run continuously to maintain a comfortable indoor environment. If you're concerned about energy use, you can check if the system is running more than usual during specific times of the day or compare it to similar weather periods. If the issue persists, you may want to contact your housing provider or installer for further assistance",1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_005_NL,EXISTING_005,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom lijkt mijn gebalanceerde ventilatiesysteem de hele tijd te draaien?,"Je ventilatiesysteem lijkt continu te draaien. Dit is normaal voor een gebalanceerd ventilatiesysteem, dat bedoeld is om de lucht in je huis continu te verversen. Als je denkt dat het systeem te veel of te weinig draait, kan je de instellingen controleren of je de huish",1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_022_EN,NEW_022,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why can I see solar production but not my grid consumption?,"The solar production data is available, but the grid consumption data is missing for the same period. This means we can't see the exact relationship between solar production and grid consumption during that time. To better understand your energy use, you can check if the grid consumption data becomes available later, or contact your energy supplier for more information.",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,NEW_022_NL,NEW_022,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom zie ik wel zonne-opwek maar geen netverbruik?,"Je ziet wel zonne-opwekking, maar geen netverbruik omdat de metering gegevens voor die periode ontbreekt. Controleer of de probleem zich ook op andere categorieën, zoals warmtepomp, ventilatie, WTW en warmwater, voorkomt. Als het probleem zich blijft voordoen, ne",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_009_EN,EXISTING_009,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why are my solar panels producing less than similar homes nearby?,"Your solar panels appear to be producing less energy than similar homes nearby. This difference may be due to factors such as panel orientation, shading, or weather conditions. To better understand the situation, you could check if the pattern repeats over several days or weeks, or compare your solar production with the same period last year. If the issue persists, it may be helpful to contact your solar installer or energy supplier for further assistance. I'",3,3,3,3,2,2,10,Answer covers the expected points clearly and stays within scope.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_009_NL,EXISTING_009,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom produceren mijn zonnepanelen minder dan vergelijkbare woningen in de buurt?,"Je zonnepanelen produceren minder dan vergelijkbare woningen in de buurt. Deze huiselijke zonnepanelen produceren minder dan verwacht, vergeleken met de gemiddelde productie van vergelijkbare woningen in de omgeving. Om de exacte oorzaak te bepalen, is meer informatie nodig. Een pr",1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_004_EN,EXISTING_004,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Why does my heat pump use energy even when I have not turned on the heating?,"The heat pump may still use energy even when you haven't turned on the heating because it maintains a comfortable indoor temperature. This is a normal behavior for heat pumps, as they work slowly and steadily to adjust the temperature. If you believe the heat pump is using more energy than usual, it might be worth checking if there have been any recent changes in settings or if the pattern repeats. If the issue persists, you may",2,3,3,2,2,2,9,"Mostly relevant answer, but it misses one or more expected details or practical next steps."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,EXISTING_004_NL,EXISTING_004,in_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waarom verbruikt mijn warmtepomp energie ook als ik de verwarming niet heb aangezet?,"Je warmtepomp verbruikt energie ook als je de verwarming niet hebt aangezet, omdat de warmtepomp ook voor andere functies wordt gebruikt, zoals het verzorgen van de koeling en de ventilatie. Deze functies kunnen de warmtepomp activeren zonder dat je de verwarming hebt aangezet.",1,2,3,1,2,2,6,"Partly relevant, but important expected points are missing or the answer is too generic."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_001_EN,OOS_001,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you give me a recipe for lasagna tonight?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_001_NL,OOS_001,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je me een recept voor lasagne geven voor vanavond?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_002_EN,OOS_002,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Tell me a funny joke about landlords.,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_002_NL,OOS_002,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Vertel me een grappige grap over verhuurders.,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_003_EN,OOS_003,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,I have chest pain when the ventilation is on. What should I do?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_003_NL,OOS_003,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Ik krijg pijn op de borst als de ventilatie aan staat. Wat moet ik doen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_004_EN,OOS_004,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you write Python code to scrape my energy supplier's website?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_004_NL,OOS_004,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je Python-code schrijven om de website van mijn energieleverancier te scrapen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_005_EN,OOS_005,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Which political party has the best energy policy?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_005_NL,OOS_005,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Welke politieke partij heeft het beste energiebeleid?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_006_EN,OOS_006,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Where should I travel for a cheap sunny holiday?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_006_NL,OOS_006,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Waar kan ik goedkoop op zonvakantie?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_007_EN,OOS_007,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Which movie should I watch tonight?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_007_NL,OOS_007,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Welke film moet ik vanavond kijken?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_008_EN,OOS_008,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Should I invest in a home battery this year?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_008_NL,OOS_008,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Moet ik dit jaar investeren in een thuisbatterij?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_009_EN,OOS_009,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can I legally refuse to pay EPV because my solar panels produced less?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_009_NL,OOS_009,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Mag ik juridisch weigeren EPV te betalen omdat mijn zonnepanelen minder hebben opgewekt?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_010_EN,OOS_010,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,How much compensation am I entitled to for missing solar data?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_010_NL,OOS_010,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Op hoeveel compensatie heb ik recht door ontbrekende zonnepaneeldata?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_011_EN,OOS_011,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Which energy supplier tariff should I choose with my solar panels?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_011_NL,OOS_011,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Welk energietarief moet ik kiezen met mijn zonnepanelen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_012_EN,OOS_012,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,I cannot log in to the BeNext app. Can you reset my password?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_012_NL,OOS_012,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Ik kan niet inloggen in de BeNext-app. Kun je mijn wachtwoord resetten?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_013_EN,OOS_013,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,How do I repair the heat pump myself?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_013_NL,OOS_013,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Hoe kan ik de warmtepomp zelf repareren?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_014_EN,OOS_014,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you tell me how to change the inverter settings to stop feed-in costs?,"Your solar energy is being exported to the grid more than used at home. To potentially reduce feed-in costs, you could consider adjusting your inverter settings to prioritize self-consumption. However, without verified inverter configuration data, I can't provide specific steps. It's recommended to contact your installer or energy supplier for advice tailored to your system.",2,2,2,2,2,1,6,"Partly redirects, but still gives advice on an out-of-scope investment/settings decision."
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_014_NL,OOS_014,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je uitleggen hoe ik de omvormerinstellingen wijzig om terugleverkosten te voorkomen?,"Je vraagt hoe je de omvormerinstellingen wijzigen om terugleverkosten te voorkomen. De data toont aan dat je veel zonne-energie teruglevert. Om terugleverkosten te verminderen, kan je de omvormerinstellingen aanpassen zodat meer zonne-energie wordt gebruikt in",0,2,2,1,2,0,3,Answers or drifts into the unsupported request instead of refusing/redirecting clearly.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_015_EN,OOS_015,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,My router Wi-Fi is unstable. Can you help me fix it?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_015_NL,OOS_015,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Mijn router-wifi is instabiel. Kun je me helpen dit op te lossen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_016_EN,OOS_016,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you file a complaint against my housing corporation?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_016_NL,OOS_016,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je een klacht indienen tegen mijn woningcorporatie?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_017_EN,OOS_017,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you tell my landlord they must lower my rent?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_017_NL,OOS_017,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je mijn verhuurder vertellen dat mijn huur omlaag moet?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_018_EN,OOS_018,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can I sue BeNext because the app showed no data?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_018_NL,OOS_018,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kan ik BeNext aanklagen omdat de app geen data liet zien?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_019_EN,OOS_019,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,en,Can you cancel my energy contract?,"I can only help with questions about household energy monitoring, energy use, solar production, heat pumps, ventilation, and related anomalies. Please ask a question about your energy data or system readings.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
qa_results_mistralai_Mistral-7B-Instruct-v0.3.csv,OOS_019_NL,OOS_019,out_of_scope,rag,mistralai/Mistral-7B-Instruct-v0.3,nl,Kun je mijn energiecontract opzeggen?,"Ik kan alleen helpen met vragen over energiemonitoring in huis, energieverbruik, zonne-energie, warmtepompen, ventilatie en afwijkende energiepatronen. Stel gerust een vraag over uw energiegegevens of systeemmetingen.",3,3,3,3,2,2,9,Correct generic refusal/redirection for an out-of-scope row.
